ALMACEN,SHIPTO,DIA,MES,A¥O,ARTICULO,DISPONIBLE
99-BODEGA,M3033032,26,12,2025,91644,8
99-BODEGA,M3033032,26,12,2025,91739,1
99-BODEGA,M3033032,26,12,2025,91762,2
99-BODEGA,M3033032,26,12,2025,91867,25
99-BODEGA,M3033032,26,12,2025,91897,16
99-BODEGA,M3033032,26,12,2025,92032,2
99-BODEGA,M3033032,26,12,2025,92079,8
99-BODEGA,M3033032,26,12,2025,92100,3
99-BODEGA,M3033032,26,12,2025,92243,6
99-BODEGA,M3033032,26,12,2025,92294,1
99-BODEGA,M3033032,26,12,2025,92296,3
99-BODEGA,M3033032,26,12,2025,92361,2
99-BODEGA,M3033032,26,12,2025,92401,31
99-BODEGA,M3033032,26,12,2025,92446,7
99-BODEGA,M3033032,26,12,2025,92480,61
99-BODEGA,M3033032,26,12,2025,92622,4
99-BODEGA,M3033032,26,12,2025,92789,4
99-BODEGA,M3033032,26,12,2025,92862,68
99-BODEGA,M3033032,26,12,2025,92893,16
99-BODEGA,M3033032,26,12,2025,93065,4
99-BODEGA,M3033032,26,12,2025,93080,3
99-BODEGA,M3033032,26,12,2025,93166,64
99-BODEGA,M3033032,26,12,2025,93221,1
99-BODEGA,M3033032,26,12,2025,93470,11
99-BODEGA,M3033032,26,12,2025,93827,54
99-BODEGA,M3033032,26,12,2025,93857,1
99-BODEGA,M3033032,26,12,2025,93920,2
99-BODEGA,M3033032,26,12,2025,94228,12
99-BODEGA,M3033032,26,12,2025,94262,112
99-BODEGA,M3033032,26,12,2025,94380,4
99-BODEGA,M3033032,26,12,2025,94390,1
99-BODEGA,M3033032,26,12,2025,94455,16
99-BODEGA,M3033032,26,12,2025,94550,1
99-BODEGA,M3033032,26,12,2025,94556,58
99-BODEGA,M3033032,26,12,2025,94688,1
99-BODEGA,M3033032,26,12,2025,94777,33
99-BODEGA,M3033032,26,12,2025,95091,1
99-BODEGA,M3033032,26,12,2025,95148,3
99-BODEGA,M3033032,26,12,2025,95341,29
99-BODEGA,M3033032,26,12,2025,95393,1
99-BODEGA,M3033032,26,12,2025,95437,10
99-BODEGA,M3033032,26,12,2025,95554,43
99-BODEGA,M3033032,26,12,2025,95816,1
99-BODEGA,M3033032,26,12,2025,95900,2
99-BODEGA,M3033032,26,12,2025,95912,6
99-BODEGA,M3033032,26,12,2025,96020,6
99-BODEGA,M3033032,26,12,2025,96096,2
99-BODEGA,M3033032,26,12,2025,96161,5
99-BODEGA,M3033032,26,12,2025,96666,5
99-BODEGA,M3033032,26,12,2025,96683,2
99-BODEGA,M3033032,26,12,2025,97317,4
99-BODEGA,M3033032,26,12,2025,97324,2
99-BODEGA,M3033032,26,12,2025,97570,2
99-BODEGA,M3033032,26,12,2025,97665,7
99-BODEGA,M3033032,26,12,2025,97843,2
99-BODEGA,M3033032,26,12,2025,97884,25
99-BODEGA,M3033032,26,12,2025,97913,10
99-BODEGA,M3033032,26,12,2025,97956,49
99-BODEGA,M3033032,26,12,2025,97973,80
99-BODEGA,M3033032,26,12,2025,97977,25
99-BODEGA,M3033032,26,12,2025,98035,46
99-BODEGA,M3033032,26,12,2025,98364,4
99-BODEGA,M3033032,26,12,2025,98486,2
99-BODEGA,M3033032,26,12,2025,98533,1
99-BODEGA,M3033032,26,12,2025,98653,1
99-BODEGA,M3033032,26,12,2025,98654,3
99-BODEGA,M3033032,26,12,2025,98728,11
99-BODEGA,M3033032,26,12,2025,98871,8
99-BODEGA,M3033032,26,12,2025,98945,32
99-BODEGA,M3033032,26,12,2025,98952,23
99-BODEGA,M3033032,26,12,2025,99247,4
99-BODEGA,M3033032,26,12,2025,99254,1
99-BODEGA,M3033032,26,12,2025,99620,8
99-BODEGA,M3033032,26,12,2025,99926,2
